nbr_pol_id,var_pol_nombre,var_pol_cargo,var_pol_salario,var_pol_status
1879,Kenneth Martinez,Cabo,1120,Activo
1880,Melissa Diaz,Policia,930,Activo
1881,Christopher Bowers,Policia,930,Activo
1882,Alice Rose,Policia,930,Activo
1883,Kevin Brown,Sargento,1250,Inactivo
1884,Ariana Haney,Policia,930,Activo
1885,Eric Stone,Policia,930,Activo
1886,Casey Salas,Policia,930,Inactivo
1887,Hannah Moore,Policia,930,Activo
1888,Shelly Stanley,Policia,930,Activo
1889,Vincent Padilla,Policia,930,Inactivo
1890,Victoria Tyler,Policia,930,Inactivo
1891,Doris Ferguson,Policia,930,Inactivo
1892,Monica Jackson,Cabo,1120,Activo
1893,Michael Ross,Policia,930,Activo
1894,Shari Fernandez,Policia,930,Inactivo
1895,Scott Irwin,Policia,930,Activo
1896,Jose White,Policia,930,Activo
1897,Michelle Blake,Policia,930,Activo
1898,Carolyn Foster,Policia,930,Inactivo
1899,John Reed,Policia,930,Inactivo
1900,Jessica Sparks,Policia,930,Inactivo
1901,Andrew Mcdonald,Policia,930,Activo
1902,Victor Stewart,Policia,930,Activo
1903,Patricia Harris,Policia,930,Activo
1904,Donald Scott,Policia,930,Activo
1905,Mr. Russell Maddox,Policia,930,Activo
1906,Gabriel Hayes,Cabo,1120,Inactivo
1907,Zachary Ortega,Cabo,1120,Activo
1908,Karen White,Policia,930,Inactivo
1909,Sherry Crosby,Policia,930,Inactivo
1910,Dana Hall,Policia,930,Inactivo
1911,Mary Holmes,Policia,930,Activo
1912,Phillip Merritt,Policia,930,Activo
1913,Gregory Fernandez,Policia,930,Inactivo
1914,Bonnie Potter,Policia,930,Activo
1915,Bryan Morris,Cabo,1120,Inactivo
1916,Harold Rios,Sargento,1250,Inactivo
1917,Hannah Hoover,Policia,930,Inactivo
1918,Edward Arellano,Cabo,1120,Inactivo
1919,Robert Burns,Cabo,1120,Activo
1920,Shannon Murray MD,Policia,930,Activo
1921,Hannah Powers,Policia,930,Activo
1922,John Williams,Policia,930,Activo
1923,Antonio Strickland,Cabo,1120,Activo
1924,Susan Harvey,Policia,930,Inactivo
1925,Barbara Davis,Policia,930,Activo
1926,Cody Spears,Policia,930,Activo
1927,Nicholas Gallagher,Policia,930,Activo
1928,Stephen Holmes,Policia,930,Activo
1929,Jared Hardy,Policia,930,Activo
1930,Joe Brewer,Policia,930,Activo
1931,Christopher Jackson,Policia,930,Activo
1932,Matthew Miles,Policia,930,Inactivo
1933,Erika Diaz,Policia,930,Inactivo
1934,Christina Joseph,Cabo,1120,Activo
1935,Gregory Jones,Policia,930,Activo
1936,Meghan Pierce,Cabo,1120,Activo
1937,Charles Mitchell,Policia,930,Activo
1938,Courtney Woodard,Policia,930,Activo
1939,William Cantrell,Policia,930,Activo
1940,Amy Cruz,Cabo,1120,Activo
1941,Mary Murphy,Policia,930,Activo
1942,Mary Williams,Sargento,1250,Activo
1943,Wendy Wells,Policia,930,Inactivo
1944,Brandy Thomas,Policia,930,Activo
1945,Melissa Vargas,Cabo,1120,Inactivo
1946,Patrick Griffin,Policia,930,Activo
1947,Michelle Johnson,Policia,930,Activo
1948,Dan Lewis,Policia,930,Activo
1949,Erika Johnson,Policia,930,Activo
1950,Benjamin Lopez,Policia,930,Activo
1951,Ryan Stone,Policia,930,Inactivo
1952,Shelley Johnson,Policia,930,Activo
1953,Maureen Miller,Cabo,1120,Activo
1954,Anne Sanders MD,Cabo,1120,Activo
1955,Courtney Taylor,Policia,930,Activo
1956,James Martin,Policia,930,Activo
1957,Sandra Jacobs,Policia,930,Activo
1958,Caitlin Daniels,Sargento,1250,Activo
1959,Gabriel Steele,Policia,930,Activo
1960,Kaitlyn Harrison,Policia,930,Activo
1961,Lindsay Gardner,Policia,930,Inactivo
1962,Heidi Aguilar,Policia,930,Inactivo
1963,Laurie Henry,Policia,930,Inactivo
1964,William Nash,Policia,930,Activo
1965,Peter Monroe,Policia,930,Activo
1966,Lisa Peters,Policia,930,Inactivo
1967,Andrew Campbell Jr.,Policia,930,Inactivo
1968,Dr. Tiffany Rogers,Policia,930,Activo
1969,Jeremy Hughes,Cabo,1120,Inactivo
1970,Kimberly Lawson,Cabo,1120,Activo
1971,Elizabeth Bond,Policia,930,Activo
1972,Kathleen Booker,Policia,930,Inactivo
1973,Ariana Baker,Policia,930,Activo
1974,Jacqueline Williams,Policia,930,Inactivo
1975,John Stark,Policia,930,Inactivo
1976,Robert Taylor,Policia,930,Inactivo
1977,Nancy Taylor,Cabo,1120,Activo
1978,Jordan Gross,Policia,930,Inactivo
1979,Barbara Quinn,Cabo,1120,Activo
1980,Michael Dawson,Policia,930,Activo
1981,Yvonne Cook,Cabo,1120,Activo
1982,Lisa Livingston,Policia,930,Inactivo
1983,Megan Webb,Policia,930,Activo
1984,Kristina Chavez,Policia,930,Inactivo
1985,Alexander Alvarez,Cabo,1120,Activo
1986,Erin Fox,Policia,930,Activo
1987,Larry Morgan,Policia,930,Inactivo
1988,Pamela Palmer,Policia,930,Activo
1989,Cynthia Evans,Policia,930,Inactivo
1990,Jacob Combs,Policia,930,Activo
1991,Patricia Baldwin,Cabo,1120,Inactivo
1992,David Flynn,Policia,930,Inactivo
1993,Melissa Crawford,Cabo,1120,Activo
1994,Natalie Sanders,Policia,930,Inactivo
1995,Paul Hall,Cabo,1120,Inactivo
1996,Alexander Baird,Policia,930,Inactivo
1997,Jennifer Nguyen,Sargento,1250,Inactivo
1998,Gina Salazar,Policia,930,Activo
1999,Anna Norman,Cabo,1120,Activo
2000,Deborah Edwards,Cabo,1120,Inactivo
2001,Ashley Henderson,Policia,930,Activo
2002,Eric Smith,Policia,930,Inactivo
2003,Dean Madden,Cabo,1120,Activo
2004,David Beck,Cabo,1120,Activo
2005,David Ramirez,Cabo,1120,Inactivo
2006,Laura Tran,Policia,930,Activo
2007,Sarah Craig,Policia,930,Inactivo
2008,Brittany Graham,Policia,930,Inactivo
2009,Brandon Williams Jr.,Policia,930,Activo
2010,Virginia Romero,Cabo,1120,Inactivo
2011,Michael Cook,Policia,930,Inactivo
2012,Amanda Alexander,Policia,930,Inactivo
2013,Benjamin Dyer,Cabo,1120,Activo
2014,Cody Carson,Policia,930,Inactivo
2015,Jesse Hanson,Policia,930,Inactivo
2016,Felicia Thornton,Policia,930,Activo
2017,Taylor Wilson,Cabo,1120,Activo
2018,Alexandria Thompson,Policia,930,Activo
2019,Eric Thomas,Policia,930,Activo
2020,Kenneth Carroll,Policia,930,Activo
2021,Mr. Alan Delacruz DDS,Policia,930,Inactivo
2022,Bryan Williamson,Policia,930,Activo
2023,Michael Montgomery,Cabo,1120,Activo
2024,Steven Thomas,Policia,930,Activo
2025,Dr. Katherine Kemp,Policia,930,Activo
2026,Michele Murphy,Policia,930,Inactivo
2027,Brittney Bernard,Cabo,1120,Inactivo
2028,Julie Anderson,Policia,930,Activo
2029,Mrs. Sylvia Garcia,Cabo,1120,Activo
2030,Matthew Coleman,Policia,930,Activo
2031,Kathleen Hudson,Sargento,1250,Inactivo
2032,Cynthia Mcdonald,Policia,930,Activo
2033,Gregory Cortez,Cabo,1120,Activo
2034,Joshua Hughes,Policia,930,Inactivo
2035,Tony Pugh,Policia,930,Activo
2036,Robert Perez,Policia,930,Activo
2037,Sylvia Warren,Policia,930,Inactivo
2038,Tiffany Hughes,Policia,930,Inactivo
2039,Jennifer Guerrero,Policia,930,Activo
2040,Bryan Humphrey,Policia,930,Inactivo
2041,Paula Wright,Policia,930,Inactivo
2042,Joyce Jones,Policia,930,Inactivo
2043,Sarah Murray,Sargento,1250,Inactivo
2044,Andrew Hines,Cabo,1120,Activo
2045,Jonathan Johnson,Sargento,1250,Activo
2046,Edward Lee,Cabo,1120,Activo
2047,Kevin Patel,Policia,930,Activo
2048,Grant Richardson,Policia,930,Inactivo
2049,Kimberly Rogers MD,Policia,930,Activo
2050,Bradley Chase,Policia,930,Activo
2051,Beth Robinson,Policia,930,Activo
2052,Mary Williams,Cabo,1120,Activo
2053,Anne Ramirez,Cabo,1120,Activo
2054,Jamie Espinoza,Cabo,1120,Activo
2055,Kimberly Barnes,Cabo,1120,Activo
2056,Sarah Thomas,Policia,930,Activo
2057,Anna Stewart,Policia,930,Activo
2058,David Weber,Policia,930,Inactivo
2059,Breanna Hubbard,Policia,930,Activo
2060,Wendy Bennett,Cabo,1120,Activo
2061,Kimberly Curry,Cabo,1120,Inactivo
2062,Ronald Mcdonald,Policia,930,Activo
2063,Christopher Burnett,Sargento,1250,Activo
2064,Douglas Nichols,Policia,930,Activo
2065,Tara Patrick,Cabo,1120,Activo
2066,Jacob Russell,Cabo,1120,Inactivo
2067,David Ford,Policia,930,Activo
2068,Thomas Bailey,Policia,930,Activo
2069,Kevin Gray,Policia,930,Inactivo
2070,Mr. Arthur Wilkinson,Policia,930,Activo
2071,Nicole Brady,Policia,930,Activo
2072,Karen Beck DDS,Policia,930,Activo
2073,James Schroeder,Policia,930,Activo
2074,John Walls,Policia,930,Inactivo
2075,Blake Clark,Policia,930,Activo
2076,Joseph Johnson,Policia,930,Activo
2077,Michelle Gomez,Policia,930,Activo
2078,James Carr,Policia,930,Activo
2079,Jennifer Cox,Policia,930,Inactivo
2080,Colleen Weaver,Cabo,1120,Inactivo
2081,Linda Bell,Cabo,1120,Activo
2082,Tammy Barker,Policia,930,Activo
2083,Thomas Krueger,Cabo,1120,Inactivo
2084,Julie Weber,Policia,930,Inactivo
2085,Diane Clark,Policia,930,Activo
2086,Stanley Perez,Policia,930,Activo
2087,Sharon Richardson,Policia,930,Activo
2088,Henry Mendoza,Policia,930,Activo
2089,Ronald Martinez,Policia,930,Inactivo
2090,Richard Bennett,Policia,930,Activo
2091,April James,Sargento,1250,Inactivo
2092,Jeffery Lawrence,Policia,930,Activo
2093,Jeffrey Ellis,Policia,930,Inactivo
2094,Whitney Miller,Policia,930,Activo
2095,Bonnie Barton,Cabo,1120,Activo
2096,Jeffrey Lopez,Policia,930,Activo
2097,Troy Schmitt,Policia,930,Inactivo
2098,Jennifer Rush,Sargento,1250,Inactivo
2099,Rhonda Cohen,Policia,930,Activo
2100,Jessica Franklin,Policia,930,Activo
2101,Christine Hamilton,Policia,930,Inactivo
2102,Victoria Sanchez,Policia,930,Activo
2103,John Ryan,Cabo,1120,Activo
2104,Taylor Lam,Policia,930,Activo
2105,Kim Odom,Sargento,1250,Inactivo
2106,Tyler Hodges,Policia,930,Activo
2107,Chase Pacheco,Policia,930,Inactivo
2108,Leah Harris,Policia,930,Inactivo
2109,Aimee Miller,Policia,930,Activo
2110,Zachary Hall,Sargento,1250,Inactivo
2111,Paul Johnson,Policia,930,Activo
2112,Amber Griffin,Policia,930,Activo
2113,Thomas Gonzalez,Policia,930,Inactivo
2114,Louis Cardenas,Policia,930,Activo
2115,Shawn Brown,Cabo,1120,Activo
2116,Michele Smith,Policia,930,Inactivo
2117,Christopher King,Cabo,1120,Activo
2118,Charles Harrington,Policia,930,Activo
2119,Angela Gibson,Cabo,1120,Inactivo
2120,John Bennett,Policia,930,Activo
2121,Heidi Wells,Sargento,1250,Inactivo
2122,Bradley Ramirez,Sargento,1250,Inactivo
2123,Daniel Gates,Sargento,1250,Activo
2124,Travis Rodriguez,Cabo,1120,Activo
2125,David Wright,Policia,930,Inactivo
2126,Christopher Howard,Policia,930,Activo
2127,William Gonzalez,Policia,930,Activo
2128,Raymond Henderson,Policia,930,Activo
2129,Douglas Herring,Policia,930,Activo
2130,John Rodriguez,Sargento,1250,Activo
2131,Jeffrey Rojas,Policia,930,Inactivo
2132,Crystal Woodward,Policia,930,Inactivo
2133,Anthony Rose,Policia,930,Activo
2134,Michael Sutton,Cabo,1120,Activo
2135,Daniel Wheeler,Cabo,1120,Activo
2136,Joel Glenn,Policia,930,Activo
2137,Andrea Smith,Policia,930,Inactivo
2138,Dennis Weaver,Cabo,1120,Activo
2139,Melissa Johnson,Policia,930,Activo
2140,Jason Madden,Policia,930,Activo
2141,Margaret Dickerson,Policia,930,Inactivo
2142,Jon Wood,Policia,930,Inactivo
2143,Dr. Connor Fuller,Policia,930,Activo
2144,Christina Richardson,Cabo,1120,Activo
2145,Richard Patel,Policia,930,Activo
2146,Alex Acevedo,Policia,930,Activo
2147,Alyssa Long,Policia,930,Inactivo
2148,Daniel Miller,Cabo,1120,Activo
2149,Sarah Joyce,Cabo,1120,Inactivo
2150,Ryan Lewis,Policia,930,Activo
2151,Willie James,Cabo,1120,Inactivo
2152,Rachel King,Cabo,1120,Activo
2153,Tracy Hoffman,Policia,930,Activo
2154,Albert Barton,Policia,930,Activo
2155,Christine Reynolds,Policia,930,Inactivo
2156,Kimberly Calhoun,Policia,930,Activo
2157,Dr. Diana Parsons,Policia,930,Activo
2158,James Barrett,Policia,930,Activo
2159,Robert Russo,Policia,930,Activo
2160,Russell Martin,Sargento,1250,Activo
2161,Emily Hall,Policia,930,Inactivo
2162,Clayton Perez,Policia,930,Inactivo
2163,Mark Poole,Policia,930,Activo
2164,Deanna Rivers,Cabo,1120,Activo
2165,Brittany Rogers,Policia,930,Activo
2166,Kenneth Carter,Policia,930,Inactivo
2167,Alexandria Smith,Policia,930,Activo
2168,Joshua Young,Cabo,1120,Inactivo
2169,William Welch,Policia,930,Activo
2170,Ann Lara,Sargento,1250,Activo
2171,Maria Dodson,Policia,930,Inactivo
2172,Charlotte Glover,Cabo,1120,Activo
2173,Maria Barajas,Policia,930,Activo
2174,Edwin Villa,Cabo,1120,Activo
2175,Joseph Nolan,Sargento,1250,Activo
2176,Denise Hicks,Policia,930,Activo
2177,Cathy Colon,Cabo,1120,Inactivo
2178,Jorge Chambers,Policia,930,Activo
2179,Mark Thornton,Policia,930,Activo
2180,Adam Mason MD,Sargento,1250,Activo
2181,Brandon Davis,Sargento,1250,Inactivo
2182,Jacob Martinez,Sargento,1250,Inactivo
2183,Stephanie Anderson,Policia,930,Activo
2184,Chad Stewart,Policia,930,Activo
2185,Dennis Ballard,Sargento,1250,Activo
2186,Susan Alvarez MD,Cabo,1120,Activo
2187,Joseph Gilmore,Cabo,1120,Inactivo
2188,Michael Smith,Policia,930,Activo
2189,Catherine Morrow,Cabo,1120,Activo
2190,Jason Walters,Cabo,1120,Activo
2191,Daniel Andrews,Policia,930,Activo
2192,Raymond Davis,Policia,930,Activo
2193,Victoria Boyd,Cabo,1120,Inactivo
2194,Randall Peterson,Policia,930,Activo
2195,Timothy Young,Cabo,1120,Inactivo
2196,Ashley Zamora,Policia,930,Inactivo
2197,Mr. Matthew Lewis,Policia,930,Activo
2198,Rhonda Gonzales,Policia,930,Inactivo
2199,Beth Bell,Cabo,1120,Activo
2200,Danielle Webb,Policia,930,Activo
2201,Ashley Ramos,Sargento,1250,Activo
2202,Christopher Johnson,Sargento,1250,Activo
2203,Bradley Powell,Policia,930,Activo
2204,Vanessa Williams,Policia,930,Inactivo
2205,Krista Wood,Policia,930,Activo
2206,Lisa Dalton,Policia,930,Activo
2207,Angela Nelson,Policia,930,Activo
2208,Patricia Thompson,Policia,930,Activo
2209,Tyler Cunningham,Policia,930,Activo
2210,Kelly Taylor,Policia,930,Inactivo
2211,Christopher Phillips,Policia,930,Activo
2212,Jason Hall,Policia,930,Activo
2213,Frank Khan,Policia,930,Activo
2214,Joshua Lopez,Cabo,1120,Inactivo
2215,Mark Elliott,Cabo,1120,Activo
2216,Mr. Jerry Lawrence,Policia,930,Activo
2217,Courtney Branch,Policia,930,Activo
2218,Gabriella Hanson,Cabo,1120,Activo
2219,Susan Boyd,Cabo,1120,Inactivo
2220,Joy Evans,Policia,930,Activo
2221,Jennifer Hernandez,Cabo,1120,Inactivo
2222,Michael Ryan,Cabo,1120,Activo
2223,Stephen Turner,Cabo,1120,Inactivo
2224,James Orr,Cabo,1120,Activo
2225,Nicole Dunn,Policia,930,Activo
2226,Robert Roberts,Policia,930,Inactivo
2227,Emily Werner,Cabo,1120,Inactivo
2228,Amber Solomon,Cabo,1120,Activo
2229,Tyler Watson,Sargento,1250,Inactivo
2230,Dana Taylor,Policia,930,Activo
2231,Gary Alexander,Sargento,1250,Inactivo
2232,Jose Jones,Sargento,1250,Activo
2233,Caitlyn Maldonado,Cabo,1120,Activo
2234,Jesse Meadows,Policia,930,Activo
2235,Jennifer Nelson,Sargento,1250,Activo
2236,Kelly Hatfield,Sargento,1250,Activo
2237,Ms. Brenda Garcia,Sargento,1250,Activo
2238,Patrick Bright,Policia,930,Activo
2239,Michael Orr,Policia,930,Activo
2240,Mrs. Cassandra Martinez,Policia,930,Inactivo
2241,Carol Brooks,Cabo,1120,Activo
2242,Christian Brown,Cabo,1120,Activo
2243,Luis Jones,Cabo,1120,Activo
2244,Rebecca Craig,Policia,930,Activo
2245,Anthony Joseph,Policia,930,Activo
2246,Stacy Bailey,Sargento,1250,Activo
2247,Richard Valencia,Sargento,1250,Inactivo
2248,Peter Holland,Policia,930,Activo
2249,Ryan Smith,Policia,930,Inactivo
2250,Joseph Martin,Sargento,1250,Activo
2251,Alan Reed,Policia,930,Activo
2252,Theresa Bailey,Cabo,1120,Inactivo
2253,Kathy Allen,Policia,930,Activo
2254,Joshua Williams,Sargento,1250,Inactivo
2255,Ashley Baker,Policia,930,Activo
2256,Stephanie Montgomery,Cabo,1120,Inactivo
2257,Courtney Franco,Cabo,1120,Inactivo
2258,Sandra Gomez,Policia,930,Activo
2259,Samuel Smith,Policia,930,Activo
2260,Mary Smith,Policia,930,Activo
2261,Norma Walters,Policia,930,Activo
2262,Scott Irwin,Sargento,1250,Activo
2263,Julia Randolph DVM,Cabo,1120,Activo
2264,Matthew Perez,Policia,930,Inactivo
2265,Laura Barnes,Cabo,1120,Inactivo
2266,Tyler Webb,Policia,930,Inactivo
2267,James Jacobson,Policia,930,Activo
2268,George Lopez,Policia,930,Inactivo
2269,Amanda Burnett,Policia,930,Inactivo
2270,Mr. Eric Strickland,Cabo,1120,Inactivo
2271,Anthony Contreras,Policia,930,Activo
2272,Dr. Richard King,Cabo,1120,Activo
2273,Derek Hubbard,Sargento,1250,Inactivo
2274,Susan Walters,Cabo,1120,Activo
2275,Scott Webb,Cabo,1120,Activo
2276,Andrew Chan,Cabo,1120,Activo
2277,Brandi French,Policia,930,Activo
2278,Timothy Fuller,Policia,930,Activo
2279,Nicole Kent,Policia,930,Inactivo
2280,Savannah Boyd,Cabo,1120,Activo
2281,Stephanie Gill,Policia,930,Activo
2282,Jenna Collins,Policia,930,Inactivo
2283,Jacob Allen,Cabo,1120,Activo
2284,Shelby Griffin,Policia,930,Activo
2285,Lauren Williams,Cabo,1120,Inactivo
2286,Peggy Schmidt,Cabo,1120,Activo
2287,Kara Patterson,Cabo,1120,Activo
2288,Carol Adams,Policia,930,Activo
2289,Brooke Griffin,Cabo,1120,Activo
2290,Mary Mcdonald,Cabo,1120,Inactivo
2291,Sabrina Stephens,Policia,930,Activo
2292,Dawn Stevens,Policia,930,Inactivo
2293,Katrina Chavez,Policia,930,Activo
2294,Brittany Arnold,Policia,930,Activo
2295,John Delgado,Policia,930,Inactivo
2296,Kayla Rangel,Sargento,1250,Activo
2297,Cynthia Gonzales,Policia,930,Inactivo
2298,Nathaniel Wade,Policia,930,Activo
2299,Adam Morgan,Policia,930,Inactivo
2300,Dakota Nichols,Cabo,1120,Activo
2301,Catherine Villarreal,Cabo,1120,Activo
2302,Susan Smith,Policia,930,Activo
2303,Melissa Odom,Sargento,1250,Activo
2304,Sabrina Wood,Policia,930,Inactivo
2305,Samuel Davis,Policia,930,Activo
2306,Mark Alvarez,Policia,930,Inactivo
2307,Douglas Roy,Cabo,1120,Activo
2308,Rebecca Chapman,Policia,930,Activo
2309,Madison Simmons,Policia,930,Inactivo
2310,Danielle Vaughan,Cabo,1120,Inactivo
2311,Aaron Crane,Cabo,1120,Activo
2312,Stephanie Ramos,Policia,930,Activo
2313,Raymond Dunn,Policia,930,Activo
2314,Mr. Carl Adams,Policia,930,Activo
2315,Carrie Patterson,Cabo,1120,Inactivo
2316,Elizabeth Ferguson,Policia,930,Activo
2317,Cody Brown,Cabo,1120,Activo
2318,Emily Nelson,Policia,930,Inactivo
2319,Nichole Gray,Policia,930,Activo
2320,Sydney Owen,Policia,930,Activo
2321,Carl Lee,Cabo,1120,Activo
2322,Janice Wright,Cabo,1120,Activo
2323,Jasmine Taylor,Cabo,1120,Activo
2324,Kevin Glover,Policia,930,Activo
2325,Mary Santana,Policia,930,Activo
2326,Amber Petersen,Policia,930,Activo
2327,Carl Powell,Policia,930,Inactivo
2328,Tammy Kidd,Cabo,1120,Activo
2329,Kimberly Rivera,Cabo,1120,Activo
2330,Anna Barnett,Policia,930,Inactivo
2331,Anthony Brewer,Sargento,1250,Inactivo
2332,Ms. Angela Stone,Policia,930,Activo
2333,Kyle Huynh DVM,Cabo,1120,Activo
2334,Aaron Butler,Cabo,1120,Inactivo
2335,Edwin Diaz,Sargento,1250,Activo
2336,Anthony King,Policia,930,Inactivo
2337,Courtney Fowler,Policia,930,Activo
2338,Lucas Henderson,Policia,930,Activo
2339,Mr. Gregory Graves MD,Cabo,1120,Inactivo
2340,Margaret Cunningham,Policia,930,Inactivo
2341,Michael Adams PhD,Policia,930,Activo
2342,Samantha Mason,Policia,930,Inactivo
2343,Heather Clark,Policia,930,Activo
2344,Roger Jackson,Cabo,1120,Activo
2345,Debra Cooper,Policia,930,Activo
2346,Eric Collins,Sargento,1250,Activo
2347,Brandon Willis,Policia,930,Inactivo
2348,Matthew Cruz,Cabo,1120,Activo
2349,Mary Benton,Sargento,1250,Activo
2350,Kelly Henderson,Cabo,1120,Activo
2351,Christina Lyons,Policia,930,Activo
2352,Kelly Barrett,Cabo,1120,Inactivo
2353,Gregory Goodwin,Policia,930,Activo
2354,Kathryn Davis,Cabo,1120,Inactivo
2355,Mary Caldwell,Policia,930,Activo
2356,Austin Washington,Cabo,1120,Inactivo
2357,Christopher Schultz,Policia,930,Inactivo
2358,Michael Schultz,Policia,930,Activo
2359,Ruth Lane,Policia,930,Inactivo
2360,Sarah Miller,Policia,930,Activo
2361,Jessica West,Policia,930,Activo
2362,Luis Vasquez,Policia,930,Activo
2363,Louis Cochran,Cabo,1120,Activo
2364,Lance Jones,Cabo,1120,Activo
2365,Erin Norton,Policia,930,Inactivo
2366,Austin Barker,Policia,930,Activo
2367,Timothy Mccoy,Cabo,1120,Inactivo
2368,Martin Kim,Policia,930,Inactivo
2369,Terri Gaines,Policia,930,Activo
2370,Robert Nguyen,Sargento,1250,Activo
2371,Ronald Murphy,Policia,930,Activo
2372,Sarah Clark,Policia,930,Inactivo
2373,Erin Shepherd,Policia,930,Activo
2374,Adam Carter,Cabo,1120,Activo
2375,Julie Howard,Cabo,1120,Activo
2376,John Young,Sargento,1250,Activo
2377,William Hamilton,Cabo,1120,Activo
2378,Mary Figueroa,Cabo,1120,Activo
2379,Dr. William Cox,Policia,930,Activo
2380,Michael Blair,Policia,930,Activo
2381,Elizabeth Pearson,Policia,930,Activo
2382,Elizabeth Thompson,Policia,930,Activo
2383,Krystal Perez,Cabo,1120,Inactivo
2384,Scott Lang,Policia,930,Activo
2385,Jessica Cohen,Policia,930,Inactivo
2386,Rebecca Bates,Cabo,1120,Activo
2387,Richard Thomas,Cabo,1120,Inactivo
2388,Jason Stewart,Cabo,1120,Activo
2389,Michael Atkinson,Sargento,1250,Activo
2390,Kristin Fisher,Policia,930,Activo
2391,Marie Delgado,Policia,930,Inactivo
2392,Kyle Smith,Cabo,1120,Inactivo
2393,Renee Lucas,Sargento,1250,Activo
2394,Frederick Perez MD,Cabo,1120,Activo
2395,Brittany Mitchell,Cabo,1120,Activo
2396,Ernest Nash,Policia,930,Inactivo
2397,Vincent Howell,Policia,930,Activo
2398,Kevin Hill,Policia,930,Inactivo
2399,Melissa Black,Policia,930,Activo
2400,Robert Bell,Policia,930,Activo
2401,Haley Brown,Cabo,1120,Inactivo
2402,Jeremy Alvarado,Policia,930,Activo
2403,Trevor Allen,Policia,930,Activo
2404,Laura Navarro,Cabo,1120,Inactivo
2405,Jaclyn Duncan,Policia,930,Activo
2406,Brandon Murphy,Policia,930,Activo
2407,Julia Caldwell,Policia,930,Activo
2408,Micheal Bell,Cabo,1120,Activo
2409,Tanya Colon,Policia,930,Activo
2410,Savannah Snyder,Policia,930,Activo
