nbr_inc_id,var_inc_nombre,var_inc_fecha,var_inc_status,nbr_ci_id
1887,Morris,2021-06-23,Caso cerrado,1887
1888,Martinez,2022-11-21,Caso Archivado,1888
1889,Pace,2020-12-23,Caso activo,1889
1890,Meza,2020-06-15,Caso Archivado,1890
1891,Meyer,2021-07-22,Caso activo,1891
1892,Duncan,2021-03-16,Caso activo,1892
1893,Gonzalez,2022-09-28,Caso Archivado,1893
1894,Martinez,2021-04-13,Caso activo,1894
1895,Ramirez,2021-07-24,Caso activo,1895
1896,Estrada,2020-01-20,Caso cerrado,1896
1897,Shea,2021-02-19,Caso cerrado,1897
1898,Velasquez,2020-12-08,Caso activo,1898
1899,Fox,2020-08-19,Caso activo,1899
1900,Chambers,2020-12-27,Caso activo,1900
1901,Smith,2020-10-18,Caso Archivado,1901
1902,Lambert,2020-03-25,Caso activo,1902
1903,Moore,2021-09-25,Caso activo,1903
1904,Jones,2020-06-30,Caso activo,1904
1905,Le,2022-05-31,Caso activo,1905
1906,Clark,2021-01-15,Caso activo,1906
1907,Hernandez,2020-10-18,Caso Archivado,1907
1908,Richardson,2020-02-25,Caso activo,1908
1909,Webb,2020-02-15,Caso Archivado,1909
1910,Washington,2020-01-06,Caso activo,1910
1911,Anderson,2020-12-07,Caso activo,1911
1912,White,2021-04-29,Caso Archivado,1912
1913,Murphy,2020-07-28,Caso activo,1913
1914,Golden,2022-10-16,Caso cerrado,1914
1915,Price,2022-10-10,Caso activo,1915
1916,Davis,2021-03-11,Caso activo,1916
1917,Porter,2022-11-10,Caso cerrado,1917
1918,Dixon,2022-01-21,Caso cerrado,1918
1919,Williamson,2021-01-21,Caso cerrado,1919
1920,Lee,2021-05-27,Caso activo,1920
1921,Patel,2020-09-16,Caso cerrado,1921
1922,Simmons,2021-11-13,Caso activo,1922
1923,King,2022-06-23,Caso Archivado,1923
1924,Williams,2022-05-19,Caso activo,1924
1925,Campbell,2021-10-01,Caso cerrado,1925
1926,Smith,2022-12-03,Caso cerrado,1926
1927,Carr,2020-06-29,Caso cerrado,1927
1928,Davis,2021-09-23,Caso Archivado,1928
1929,Torres,2021-03-26,Caso activo,1929
1930,Gallagher,2020-08-07,Caso activo,1930
1931,Green,2022-06-10,Caso Archivado,1931
1932,Miller,2022-10-01,Caso activo,1932
1933,Brown,2021-06-27,Caso Archivado,1933
1934,Powell,2021-05-24,Caso activo,1934
1935,Powell,2020-06-01,Caso activo,1935
1936,Young,2020-06-29,Caso cerrado,1936
1937,Stanton,2022-02-03,Caso activo,1937
1938,King,2020-12-25,Caso activo,1938
1939,Mercado,2021-12-22,Caso cerrado,1939
1940,Davis,2022-11-27,Caso activo,1940
1941,Smith,2022-07-12,Caso Archivado,1941
1942,Lowery,2021-06-22,Caso Archivado,1942
1943,Morales,2020-05-10,Caso activo,1943
1944,Flores,2022-01-24,Caso Archivado,1944
1945,Clarke,2022-04-06,Caso Archivado,1945
1946,Shields,2021-09-23,Caso activo,1946
1947,Castro,2021-01-06,Caso Archivado,1947
1948,Snyder,2022-09-17,Caso cerrado,1948
1949,Allison,2022-02-19,Caso activo,1949
1950,Benton,2021-12-29,Caso Archivado,1950
1951,Miranda,2021-08-21,Caso Archivado,1951
1952,Howell,2020-04-03,Caso activo,1952
1953,Burke,2020-12-24,Caso activo,1953
1954,Harris,2022-02-09,Caso cerrado,1954
1955,Burton,2021-08-17,Caso Archivado,1955
1956,Christensen,2020-03-21,Caso Archivado,1956
1957,Alexander,2022-10-17,Caso cerrado,1957
1958,Bruce,2021-12-25,Caso cerrado,1958
1959,Graham,2021-10-18,Caso cerrado,1959
1960,Williams,2021-01-05,Caso activo,1960
1961,Garcia,2020-02-10,Caso Archivado,1961
1962,Schneider,2021-11-21,Caso cerrado,1962
1963,Anderson,2020-04-18,Caso cerrado,1963
1964,Hernandez,2020-05-17,Caso activo,1964
1965,Alvarado,2020-02-08,Caso Archivado,1965
1966,Chen,2021-02-14,Caso cerrado,1966
1967,Perez,2021-06-17,Caso activo,1967
1968,Ross,2021-05-19,Caso Archivado,1968
1969,Johnson,2022-01-04,Caso activo,1969
1970,Nichols,2022-08-21,Caso cerrado,1970
1971,Thompson,2020-01-13,Caso cerrado,1971
1972,Love,2020-08-18,Caso Archivado,1972
1973,Montgomery,2022-03-17,Caso Archivado,1973
1974,Price,2020-03-18,Caso activo,1974
1975,Salinas,2020-12-15,Caso activo,1975
1976,Jones,2020-02-07,Caso activo,1976
1977,Perez,2020-05-24,Caso Archivado,1977
1978,Clayton,2021-10-22,Caso Archivado,1978
1979,Sandoval,2022-06-07,Caso activo,1979
1980,Schneider,2020-07-28,Caso activo,1980
1981,Bailey,2021-03-14,Caso activo,1981
1982,Sanchez,2022-10-03,Caso cerrado,1982
1983,Thompson,2020-04-23,Caso Archivado,1983
1984,Sullivan,2020-10-09,Caso cerrado,1984
1985,Brooks,2022-01-09,Caso activo,1985
1986,Spencer,2020-07-25,Caso Archivado,1986
1987,Barton,2022-03-25,Caso cerrado,1987
1988,Russell,2020-09-16,Caso cerrado,1988
1989,Campbell,2021-05-27,Caso Archivado,1989
1990,Fowler,2022-05-07,Caso activo,1990
1991,Campbell,2022-06-10,Caso activo,1991
1992,Alexander,2021-08-10,Caso Archivado,1992
1993,Fuller,2020-11-09,Caso activo,1993
1994,Stanley,2021-02-06,Caso Archivado,1994
1995,Chavez,2020-06-11,Caso Archivado,1995
1996,Gonzalez,2020-12-16,Caso activo,1996
1997,Sanchez,2022-11-14,Caso Archivado,1997
1998,Smith,2022-03-01,Caso Archivado,1998
1999,Reynolds,2021-12-29,Caso Archivado,1999
2000,Cox,2020-07-24,Caso Archivado,2000
2001,Turner,2021-12-14,Caso cerrado,2001
2002,Mills,2021-07-11,Caso cerrado,2002
2003,Lewis,2021-04-24,Caso Archivado,2003
2004,Jenkins,2021-06-20,Caso cerrado,2004
2005,Porter,2022-07-25,Caso Archivado,2005
2006,Howard,2023-01-08,Caso activo,2006
2007,Jones,2021-05-08,Caso activo,2007
2008,Bush,2020-12-25,Caso activo,2008
2009,Miller,2022-11-13,Caso activo,2009
2010,Simpson,2021-12-23,Caso activo,2010
2011,Gutierrez,2021-06-28,Caso activo,2011
2012,Mora,2021-11-15,Caso activo,2012
2013,Walsh,2020-10-06,Caso cerrado,2013
2014,Carrillo,2022-05-10,Caso activo,2014
2015,Porter,2020-02-02,Caso Archivado,2015
2016,Mcdaniel,2021-07-25,Caso cerrado,2016
2017,Valentine,2020-08-13,Caso Archivado,2017
2018,Delgado,2020-07-25,Caso Archivado,2018
2019,Singh,2020-02-02,Caso Archivado,2019
2020,Harris,2020-09-27,Caso activo,2020
2021,Tate,2020-11-15,Caso Archivado,2021
2022,Jensen,2022-03-08,Caso activo,2022
2023,Perez,2020-02-27,Caso Archivado,2023
2024,Pearson,2021-08-03,Caso cerrado,2024
2025,Jenkins,2022-09-02,Caso activo,2025
2026,Valencia,2021-02-03,Caso activo,2026
2027,Salas,2021-12-15,Caso cerrado,2027
2028,Burgess,2022-05-11,Caso activo,2028
2029,Robertson,2020-02-05,Caso Archivado,2029
2030,Diaz,2022-05-19,Caso Archivado,2030
2031,Carrillo,2022-12-26,Caso Archivado,2031
2032,Osborn,2021-07-29,Caso activo,2032
2033,Romero,2022-03-19,Caso activo,2033
2034,Miller,2020-11-23,Caso cerrado,2034
2035,Williams,2020-07-06,Caso activo,2035
2036,Lee,2021-12-23,Caso cerrado,2036
2037,Gibbs,2022-10-07,Caso Archivado,2037
2038,Parker,2022-05-11,Caso activo,2038
2039,Hudson,2022-10-24,Caso Archivado,2039
2040,Richards,2021-05-17,Caso Archivado,2040
2041,Thornton,2020-01-19,Caso cerrado,2041
2042,Jordan,2022-11-05,Caso cerrado,2042
2043,Fernandez,2021-09-09,Caso Archivado,2043
2044,Cole,2020-01-26,Caso Archivado,2044
2045,Davis,2021-05-04,Caso cerrado,2045
2046,Sampson,2022-08-12,Caso cerrado,2046
2047,Harding,2022-10-03,Caso activo,2047
2048,Reyes,2020-12-28,Caso Archivado,2048
2049,Heath,2020-03-08,Caso Archivado,2049
2050,Gallegos,2022-01-25,Caso activo,2050
2051,Castillo,2020-02-18,Caso cerrado,2051
2052,Martinez,2020-03-15,Caso activo,2052
2053,Long,2021-07-06,Caso cerrado,2053
2054,Arroyo,2022-06-11,Caso Archivado,2054
2055,Ruiz,2020-07-27,Caso Archivado,2055
2056,Cooper,2022-02-01,Caso cerrado,2056
2057,Stephens,2020-02-11,Caso Archivado,2057
2058,Walter,2021-03-10,Caso activo,2058
2059,Martin,2021-01-22,Caso cerrado,2059
2060,Robles,2021-01-21,Caso Archivado,2060
2061,Franklin,2022-08-29,Caso activo,2061
2062,Soto,2020-01-05,Caso activo,2062
2063,Rodriguez,2021-04-30,Caso activo,2063
2064,Johnston,2021-09-30,Caso activo,2064
2065,Perry,2020-08-31,Caso cerrado,2065
2066,Bernard,2022-11-04,Caso activo,2066
2067,Allen,2022-12-16,Caso Archivado,2067
2068,Hopkins,2021-03-19,Caso activo,2068
2069,Woodward,2022-03-21,Caso activo,2069
2070,Williams,2021-01-12,Caso activo,2070
2071,Barry,2020-06-08,Caso Archivado,2071
2072,Adams,2020-06-07,Caso cerrado,2072
2073,Weaver,2021-08-10,Caso Archivado,2073
2074,Sanders,2022-07-18,Caso cerrado,2074
2075,Waller,2022-05-08,Caso Archivado,2075
2076,Jones,2022-04-11,Caso cerrado,2076
2077,Cox,2021-03-03,Caso activo,2077
2078,Sloan,2022-11-19,Caso cerrado,2078
2079,Smith,2020-09-01,Caso activo,2079
2080,Cox,2021-10-12,Caso activo,2080
2081,Green,2020-02-10,Caso Archivado,2081
2082,Garrett,2021-09-29,Caso activo,2082
2083,Ochoa,2022-09-26,Caso activo,2083
2084,Murphy,2020-06-20,Caso cerrado,2084
2085,Anderson,2021-02-16,Caso activo,2085
2086,Fox,2020-08-17,Caso activo,2086
2087,Chapman,2021-11-30,Caso cerrado,2087
2088,Hunt,2022-04-08,Caso cerrado,2088
2089,Mullins,2022-03-11,Caso Archivado,2089
2090,Anderson,2021-01-21,Caso cerrado,2090
2091,Johnson,2020-09-20,Caso activo,2091
2092,Gibbs,2022-11-13,Caso Archivado,2092
2093,Parks,2022-03-08,Caso activo,2093
2094,Ward,2022-12-03,Caso activo,2094
2095,Sellers,2021-03-28,Caso cerrado,2095
2096,Weber,2021-10-05,Caso cerrado,2096
2097,Roach,2020-02-19,Caso activo,2097
2098,Smith,2020-12-18,Caso activo,2098
2099,Torres,2022-12-02,Caso Archivado,2099
2100,Floyd,2020-10-31,Caso cerrado,2100
2101,Butler,2021-08-25,Caso cerrado,2101
2102,Jimenez,2020-04-11,Caso activo,2102
2103,Soto,2020-10-13,Caso cerrado,2103
2104,Holt,2020-12-05,Caso activo,2104
2105,Rodgers,2022-07-07,Caso Archivado,2105
2106,Wilson,2022-02-25,Caso cerrado,2106
2107,Contreras,2020-03-29,Caso Archivado,2107
2108,Clark,2022-11-20,Caso activo,2108
2109,Mathis,2020-10-13,Caso activo,2109
2110,Klein,2021-07-12,Caso activo,2110
2111,Harper,2022-03-14,Caso Archivado,2111
2112,Richardson,2022-04-07,Caso Archivado,2112
2113,Obrien,2021-11-19,Caso Archivado,2113
2114,Bailey,2020-11-11,Caso activo,2114
2115,Carter,2021-02-11,Caso cerrado,2115
2116,Cooper,2023-01-12,Caso Archivado,2116
2117,Rocha,2020-03-29,Caso Archivado,2117
2118,Johnson,2020-12-19,Caso activo,2118
2119,Bridges,2020-12-06,Caso activo,2119
2120,Clay,2021-01-05,Caso activo,2120
2121,Russell,2022-09-28,Caso activo,2121
2122,Williams,2020-04-09,Caso activo,2122
2123,Carter,2021-01-11,Caso cerrado,2123
2124,Anderson,2020-11-28,Caso activo,2124
2125,Gutierrez,2022-05-22,Caso cerrado,2125
2126,Lopez,2020-09-26,Caso Archivado,2126
2127,Kelly,2021-08-05,Caso activo,2127
2128,Coleman,2020-04-04,Caso Archivado,2128
2129,Wilson,2020-09-11,Caso cerrado,2129
2130,Summers,2021-06-17,Caso Archivado,2130
2131,Villarreal,2022-12-16,Caso cerrado,2131
2132,Torres,2022-04-23,Caso activo,2132
2133,Smith,2022-11-06,Caso activo,2133
2134,Wagner,2021-12-01,Caso activo,2134
2135,Mercado,2022-10-15,Caso Archivado,2135
2136,Cox,2022-11-18,Caso activo,2136
2137,Henry,2020-08-21,Caso activo,2137
2138,Smith,2021-09-20,Caso activo,2138
2139,Kline,2020-05-05,Caso Archivado,2139
2140,Brown,2021-12-01,Caso Archivado,2140
2141,Hensley,2020-12-29,Caso activo,2141
2142,Lee,2020-02-03,Caso Archivado,2142
2143,Daugherty,2021-01-05,Caso cerrado,2143
2144,Martinez,2021-09-18,Caso Archivado,2144
2145,Martin,2020-04-03,Caso activo,2145
2146,Lee,2020-05-29,Caso activo,2146
2147,Gonzalez,2022-07-20,Caso activo,2147
2148,Rivera,2022-03-15,Caso activo,2148
2149,Young,2022-09-29,Caso cerrado,2149
2150,Cantu,2022-07-28,Caso activo,2150
2151,Phillips,2020-06-25,Caso cerrado,2151
2152,Allen,2020-03-09,Caso activo,2152
2153,Gonzalez,2021-04-17,Caso Archivado,2153
2154,Bishop,2021-04-28,Caso cerrado,2154
2155,Conway,2022-03-23,Caso activo,2155
2156,Mcgrath,2020-04-10,Caso activo,2156
2157,Roberts,2020-09-19,Caso activo,2157
2158,Cisneros,2022-11-15,Caso Archivado,2158
2159,Chang,2020-02-29,Caso cerrado,2159
2160,Matthews,2020-12-20,Caso Archivado,2160
2161,Henson,2021-11-15,Caso cerrado,2161
2162,Daniel,2023-01-03,Caso Archivado,2162
2163,Alexander,2020-02-29,Caso activo,2163
2164,Hunt,2020-04-19,Caso activo,2164
2165,Fox,2022-09-05,Caso Archivado,2165
2166,Riddle,2020-06-15,Caso activo,2166
2167,Adkins,2020-05-02,Caso cerrado,2167
2168,Arias,2021-03-10,Caso activo,2168
2169,Rogers,2020-08-10,Caso cerrado,2169
2170,Baker,2021-05-07,Caso activo,2170
2171,Jenkins,2021-05-26,Caso cerrado,2171
2172,Wood,2021-08-28,Caso activo,2172
2173,Morris,2020-12-21,Caso activo,2173
2174,Day,2022-08-25,Caso Archivado,2174
2175,Garcia,2022-08-05,Caso activo,2175
2176,Keller,2021-03-24,Caso Archivado,2176
2177,Rodriguez,2020-10-13,Caso cerrado,2177
2178,Melton,2022-10-23,Caso activo,2178
2179,Flynn,2021-01-29,Caso Archivado,2179
2180,Jensen,2022-10-05,Caso Archivado,2180
2181,Griffith,2021-10-28,Caso Archivado,2181
2182,Carey,2022-04-20,Caso activo,2182
2183,Avery,2022-11-01,Caso Archivado,2183
2184,Nguyen,2022-03-10,Caso cerrado,2184
2185,Sanchez,2022-11-18,Caso Archivado,2185
2186,Morales,2022-09-27,Caso cerrado,2186
2187,Gordon,2022-12-28,Caso cerrado,2187
2188,Brown,2020-08-26,Caso activo,2188
2189,Harrell,2022-04-05,Caso cerrado,2189
2190,Henderson,2022-11-15,Caso activo,2190
2191,Barker,2021-08-09,Caso Archivado,2191
2192,Mayo,2020-03-30,Caso Archivado,2192
2193,Smith,2020-07-13,Caso activo,2193
2194,Carter,2021-05-12,Caso cerrado,2194
2195,Mccullough,2022-10-08,Caso activo,2195
2196,Smith,2022-02-12,Caso cerrado,2196
2197,Hutchinson,2020-04-25,Caso cerrado,2197
2198,Ramirez,2022-02-22,Caso cerrado,2198
2199,Morton,2021-05-04,Caso Archivado,2199
2200,Harris,2020-04-27,Caso activo,2200
2201,Douglas,2022-09-28,Caso Archivado,2201
2202,Casey,2022-05-06,Caso activo,2202
2203,Jacobson,2020-04-27,Caso Archivado,2203
2204,Bell,2022-06-02,Caso activo,2204
2205,Gray,2021-02-11,Caso Archivado,2205
2206,Bean,2022-10-13,Caso Archivado,2206
2207,Brown,2020-04-12,Caso cerrado,2207
2208,Foster,2021-03-08,Caso Archivado,2208
2209,Turner,2022-10-13,Caso cerrado,2209
2210,Gutierrez,2022-12-15,Caso Archivado,2210
2211,Thompson,2021-08-12,Caso Archivado,2211
2212,Sanchez,2021-02-06,Caso Archivado,2212
2213,Lane,2021-01-26,Caso Archivado,2213
2214,Mccarthy,2022-03-31,Caso Archivado,2214
2215,Morgan,2021-08-23,Caso activo,2215
2216,Douglas,2021-10-20,Caso activo,2216
2217,Cisneros,2022-07-16,Caso activo,2217
2218,Williams,2020-07-27,Caso activo,2218
2219,Gutierrez,2022-04-02,Caso activo,2219
2220,Osborne,2023-01-09,Caso Archivado,2220
2221,Perez,2021-04-10,Caso cerrado,2221
2222,Reed,2020-06-23,Caso activo,2222
2223,Warren,2022-11-01,Caso activo,2223
2224,Jones,2020-05-27,Caso activo,2224
2225,Carlson,2020-12-28,Caso Archivado,2225
2226,Clayton,2020-05-15,Caso cerrado,2226
2227,Pierce,2021-01-26,Caso cerrado,2227
2228,Gibson,2021-11-12,Caso activo,2228
2229,Ferguson,2020-03-24,Caso activo,2229
2230,Palmer,2020-07-15,Caso activo,2230
2231,Martin,2020-02-27,Caso Archivado,2231
2232,Smith,2021-12-07,Caso activo,2232
2233,Odonnell,2020-10-27,Caso cerrado,2233
2234,Ruiz,2020-08-02,Caso activo,2234
2235,Golden,2021-09-27,Caso activo,2235
2236,Miller,2022-07-14,Caso activo,2236
2237,Daniel,2020-04-30,Caso cerrado,2237
2238,Yoder,2020-12-27,Caso Archivado,2238
2239,Moore,2020-03-18,Caso activo,2239
2240,Henry,2021-08-26,Caso Archivado,2240
2241,Cox,2022-06-29,Caso Archivado,2241
2242,Mcguire,2022-11-25,Caso activo,2242
2243,Paul,2022-11-02,Caso activo,2243
2244,Peters,2022-11-10,Caso activo,2244
2245,Moran,2022-06-24,Caso Archivado,2245
2246,Stone,2022-10-13,Caso Archivado,2246
2247,Porter,2022-03-25,Caso activo,2247
2248,Henson,2022-11-11,Caso cerrado,2248
2249,Smith,2022-05-24,Caso activo,2249
2250,Silva,2022-01-22,Caso Archivado,2250
2251,Davis,2020-03-02,Caso activo,2251
2252,Gray,2021-08-27,Caso cerrado,2252
2253,Ortiz,2023-01-07,Caso activo,2253
2254,Roberts,2021-08-14,Caso activo,2254
2255,Mueller,2022-12-19,Caso activo,2255
2256,Martinez,2020-06-15,Caso activo,2256
2257,Brown,2020-09-06,Caso activo,2257
2258,Higgins,2020-05-10,Caso activo,2258
2259,Jennings,2021-08-21,Caso cerrado,2259
2260,Sandoval,2022-09-23,Caso Archivado,2260
2261,Booker,2022-06-04,Caso Archivado,2261
2262,Koch,2021-10-01,Caso Archivado,2262
2263,Mercer,2022-07-03,Caso activo,2263
2264,Woods,2020-05-31,Caso activo,2264
2265,Thomas,2023-01-14,Caso cerrado,2265
2266,Jacobson,2021-12-02,Caso cerrado,2266
2267,Mcdaniel,2022-11-01,Caso Archivado,2267
2268,Espinoza,2022-09-04,Caso activo,2268
2269,Foster,2021-03-28,Caso Archivado,2269
2270,Nguyen,2020-01-30,Caso cerrado,2270
2271,Dennis,2020-08-04,Caso cerrado,2271
2272,Miller,2021-05-19,Caso cerrado,2272
2273,Gray,2020-02-17,Caso activo,2273
2274,Jordan,2022-08-24,Caso activo,2274
2275,Yates,2020-01-14,Caso Archivado,2275
2276,Thompson,2022-09-10,Caso activo,2276
2277,Eaton,2021-07-27,Caso activo,2277
2278,Kent,2022-07-02,Caso activo,2278
2279,Singh,2021-06-19,Caso cerrado,2279
2280,Newman,2022-02-11,Caso Archivado,2280
2281,Clarke,2022-04-29,Caso Archivado,2281
2282,Davis,2020-09-17,Caso Archivado,2282
2283,Torres,2022-08-03,Caso cerrado,2283
2284,Fuller,2021-03-20,Caso Archivado,2284
2285,Perez,2020-12-18,Caso cerrado,2285
2286,Watson,2020-04-20,Caso activo,2286
2287,Turner,2021-07-16,Caso cerrado,2287
2288,Watkins,2020-04-20,Caso activo,2288
2289,Mayer,2022-07-01,Caso cerrado,2289
2290,Ross,2022-10-25,Caso Archivado,2290
2291,Taylor,2021-07-01,Caso Archivado,2291
2292,Ewing,2022-01-21,Caso cerrado,2292
2293,Michael,2021-12-19,Caso cerrado,2293
2294,White,2022-11-14,Caso cerrado,2294
2295,Espinoza,2022-08-05,Caso cerrado,2295
2296,Espinoza,2022-06-18,Caso activo,2296
2297,Lyons,2022-01-26,Caso activo,2297
2298,Mendoza,2021-01-26,Caso Archivado,2298
2299,Bell,2021-07-15,Caso Archivado,2299
2300,Reed,2021-10-29,Caso activo,2300
2301,Wells,2022-07-09,Caso Archivado,2301
2302,Snyder,2020-11-26,Caso activo,2302
2303,Ellis,2020-10-24,Caso activo,2303
2304,Rowland,2020-07-14,Caso activo,2304
2305,Jimenez,2021-10-01,Caso Archivado,2305
2306,Cohen,2022-02-16,Caso activo,2306
2307,Chavez,2020-01-16,Caso cerrado,2307
2308,Oneill,2020-01-28,Caso Archivado,2308
2309,Hunter,2022-12-18,Caso Archivado,2309
2310,Johnson,2020-09-01,Caso activo,2310
2311,Wheeler,2022-05-07,Caso activo,2311
2312,Smith,2022-01-03,Caso cerrado,2312
2313,Zimmerman,2022-02-22,Caso Archivado,2313
2314,Ochoa,2020-04-02,Caso activo,2314
2315,Lara,2022-01-20,Caso activo,2315
2316,Green,2020-04-08,Caso Archivado,2316
2317,Barton,2020-10-15,Caso activo,2317
2318,Harvey,2020-11-22,Caso activo,2318
2319,Young,2020-03-02,Caso cerrado,2319
2320,Rodgers,2022-12-11,Caso activo,2320
2321,Palmer,2022-12-21,Caso activo,2321
2322,Salazar,2021-12-19,Caso Archivado,2322
2323,Williams,2022-11-18,Caso activo,2323
2324,Gonzales,2020-08-30,Caso Archivado,2324
2325,Johnson,2022-03-07,Caso Archivado,2325
2326,Hammond,2022-07-11,Caso cerrado,2326
2327,Anderson,2022-04-02,Caso activo,2327
2328,Reyes,2021-11-11,Caso Archivado,2328
2329,Cunningham,2021-11-02,Caso activo,2329
2330,Blankenship,2021-09-12,Caso Archivado,2330
2331,Galvan,2022-02-11,Caso Archivado,2331
2332,Watkins,2020-01-30,Caso Archivado,2332
2333,Downs,2020-03-12,Caso cerrado,2333
2334,Barrera,2022-01-27,Caso Archivado,2334
2335,Ross,2021-03-05,Caso cerrado,2335
2336,Sanders,2021-05-03,Caso activo,2336
2337,Schultz,2021-03-29,Caso activo,2337
2338,Bailey,2020-01-07,Caso activo,2338
2339,Hall,2021-05-09,Caso Archivado,2339
2340,Lloyd,2022-08-21,Caso cerrado,2340
2341,Cowan,2021-09-14,Caso activo,2341
2342,Henderson,2020-12-14,Caso activo,2342
2343,Sparks,2021-10-21,Caso activo,2343
2344,Williams,2021-11-13,Caso activo,2344
2345,Lloyd,2022-10-03,Caso Archivado,2345
2346,Dixon,2021-11-04,Caso cerrado,2346
2347,Higgins,2020-11-07,Caso activo,2347
2348,White,2020-06-01,Caso cerrado,2348
2349,Sullivan,2021-02-15,Caso Archivado,2349
2350,Moody,2020-07-24,Caso cerrado,2350
2351,James,2022-10-27,Caso activo,2351
2352,Bray,2022-05-18,Caso activo,2352
2353,Holmes,2021-02-21,Caso activo,2353
2354,Frederick,2020-12-02,Caso activo,2354
2355,Cooke,2021-05-02,Caso Archivado,2355
2356,Avery,2021-08-28,Caso cerrado,2356
2357,Robinson,2021-03-06,Caso activo,2357
2358,Frazier,2022-03-28,Caso activo,2358
2359,Williams,2021-09-06,Caso activo,2359
2360,Johnson,2020-06-03,Caso activo,2360
2361,Parker,2021-02-21,Caso Archivado,2361
2362,Johnston,2020-04-06,Caso activo,2362
2363,Hall,2021-04-25,Caso Archivado,2363
2364,Adams,2020-11-27,Caso activo,2364
2365,West,2020-12-27,Caso activo,2365
2366,Valdez,2020-04-17,Caso activo,2366
2367,Estrada,2022-05-21,Caso activo,2367
2368,Adkins,2022-09-19,Caso activo,2368
2369,Pugh,2022-11-10,Caso activo,2369
2370,Ryan,2022-05-25,Caso Archivado,2370
2371,Harris,2022-11-26,Caso Archivado,2371
2372,Osborn,2020-08-26,Caso activo,2372
2373,Simpson,2020-05-02,Caso activo,2373
2374,May,2022-06-24,Caso activo,2374
2375,Collins,2021-11-19,Caso Archivado,2375
2376,Payne,2021-02-06,Caso cerrado,2376
2377,Montoya,2021-12-24,Caso activo,2377
2378,Krueger,2022-02-16,Caso Archivado,2378
2379,Mccoy,2021-09-27,Caso activo,2379
2380,Smith,2022-02-27,Caso Archivado,2380
2381,Hill,2020-06-24,Caso activo,2381
2382,Griffith,2020-07-19,Caso activo,2382
2383,Pierce,2021-08-28,Caso Archivado,2383
2384,Carpenter,2020-08-26,Caso Archivado,2384
2385,Ross,2020-12-11,Caso Archivado,2385
2386,Doyle,2022-12-14,Caso Archivado,2386
2387,Thomas,2021-09-04,Caso Archivado,2387
