nbr_ci_id,var_ci_nombre,var_ci_status,nbr_ba_id
3587,April Jacobson,solter/a,3587
3588,Darren Barajas DDS,solter/a,3588
3589,James Ruiz,solter/a,3589
3590,Sean Cantu,casado/a,3590
3591,Jacqueline Hanson,solter/a,3591
3592,Robert Roberts,solter/a,3592
3593,Gabrielle Henderson,casado/a,3593
3594,Joel Watson,Viudo/a,3594
3595,Jesse Fields,Viudo/a,3595
3596,Jonathan Thomas,casado/a,3596
3597,Allen Jordan,casado/a,3597
3598,Tiffany Gordon,casado/a,3598
3599,Carla Montgomery,casado/a,3599
3600,Gary Johnson,solter/a,3600
3601,Matthew Owen,solter/a,3601
3602,Dr. Melvin Mitchell II,Divorciado/a,3602
3603,Jasmine Mcguire,casado/a,3603
3604,Brenda Page,Divorciado/a,3604
3605,Ashley Buchanan,solter/a,3605
3606,Lisa Dawson,solter/a,3606
3607,Michael Chapman,solter/a,3607
3608,Michael Griffith,Divorciado/a,3608
3609,Jennifer Tate,solter/a,3609
3610,Shelby Schmidt,Divorciado/a,3610
3611,Elizabeth Wright,solter/a,3611
3612,Dr. Monica Rojas,solter/a,3612
3613,Nicole Rogers,Divorciado/a,3613
3614,Joseph Medina,solter/a,3614
3615,Benjamin Valencia MD,solter/a,3615
3616,Vanessa Santos,Divorciado/a,3616
3617,Yvonne Davis,casado/a,3617
3618,William Green,solter/a,3618
3619,Michael Lewis,casado/a,3619
3620,Amanda Davis DDS,solter/a,3620
3621,Cheryl Willis,casado/a,3621
3622,Travis Anthony,casado/a,3622
3623,Elizabeth Larson,Divorciado/a,3623
3624,Nathaniel Zamora,Divorciado/a,3624
3625,Michael French,casado/a,3625
3626,Megan Harrington,casado/a,3626
3627,Calvin Flores,solter/a,3627
3628,David Brandt,solter/a,3628
3629,Alexandria Simpson,casado/a,3629
3630,Danielle Gibson MD,casado/a,3630
3631,Mrs. Amy Roberts,Divorciado/a,3631
3632,Samantha Snyder,solter/a,3632
3633,Monique Stanton,solter/a,3633
3634,Christopher Smith,solter/a,3634
3635,Jacob Mason,solter/a,3635
3636,Michael Reynolds,solter/a,3636
3637,Richard Green,Divorciado/a,3637
3638,Robert Alexander,solter/a,3638
3639,Victor Gonzalez,solter/a,3639
3640,Jamie Green,solter/a,3640
3641,Craig Pearson,casado/a,3641
3642,David Gonzalez,solter/a,3642
3643,Xavier Murphy,Viudo/a,3643
3644,Brian Moreno,solter/a,3644
3645,Deborah Carroll,Divorciado/a,3645
3646,Andrew Roy,solter/a,3646
3647,Tammy Jones,casado/a,3647
3648,Ashley Whitaker,solter/a,3648
3649,Jennifer Dickson,casado/a,3649
3650,Jessica Sanchez,Divorciado/a,3650
3651,Ronald Henderson,solter/a,3651
3652,Kimberly Ashley,Divorciado/a,3652
3653,Jason Smith,Viudo/a,3653
3654,Ryan Bowen,casado/a,3654
3655,Patrick Pruitt,solter/a,3655
3656,Timothy Dixon,casado/a,3656
3657,Brenda Li,solter/a,3657
3658,Michelle Payne,Divorciado/a,3658
3659,Andrew Sanchez,solter/a,3659
3660,Amanda Brown,casado/a,3660
3661,Gary Carter,casado/a,3661
3662,Jessica West,Divorciado/a,3662
3663,Dr. Kristy Mays MD,solter/a,3663
3664,Mr. Roy Gutierrez,solter/a,3664
3665,Katie Stein,Divorciado/a,3665
3666,Cody Pierce,casado/a,3666
3667,Laurie Henderson,casado/a,3667
3668,Edward Schroeder,solter/a,3668
3669,Amy Foster,solter/a,3669
3670,Johnny Clay,Divorciado/a,3670
3671,Yvonne Nicholson,casado/a,3671
3672,Danny Mcdowell,casado/a,3672
3673,James Davis,casado/a,3673
3674,Melissa Horn,solter/a,3674
3675,Veronica Mcgee,Divorciado/a,3675
3676,Dalton Miller,Divorciado/a,3676
3677,Christina Cooper,Divorciado/a,3677
3678,Brandi Wilson,solter/a,3678
3679,Judith Copeland,solter/a,3679
3680,Kathleen Patrick,Divorciado/a,3680
3681,Michael Sanchez,solter/a,3681
3682,Tracy Taylor,solter/a,3682
3683,Jeremiah Davis,solter/a,3683
3684,Joseph Gallagher,casado/a,3684
3685,Pamela Schroeder,solter/a,3685
3686,Wendy King,Divorciado/a,3686
3687,Robert Cannon,casado/a,3687
3688,Gina Miller,solter/a,3688
3689,Samuel Guzman,casado/a,3689
3690,Tyler Gonzalez,solter/a,3690
3691,Andre Garcia,solter/a,3691
3692,Jeffrey Jackson,solter/a,3692
3693,Edward Thornton,solter/a,3693
3694,James Fisher,casado/a,3694
3695,Cristian Hughes,casado/a,3695
3696,Amber Thompson,casado/a,3696
3697,Toni Martin,casado/a,3697
3698,Lori Kelly,solter/a,3698
3699,Keith Watson,solter/a,3699
3700,Alyssa Davidson,solter/a,3700
3701,Mark Preston,Viudo/a,3701
3702,Leslie Thomas,casado/a,3702
3703,Brenda Stark,solter/a,3703
3704,Kayla Scott,solter/a,3704
3705,Andrea Montgomery,Divorciado/a,3705
3706,Susan Bennett,casado/a,3706
3707,Larry Mason,casado/a,3707
3708,Jennifer Reynolds,Divorciado/a,3708
3709,Lori Brown,solter/a,3709
3710,Antonio Santiago,solter/a,3710
3711,Anne Castillo,casado/a,3711
3712,Maria Shelton,casado/a,3712
3713,Brandon Bates,casado/a,3713
3714,Cynthia Robertson MD,casado/a,3714
3715,Sean Rosario,solter/a,3715
3716,Julia Marshall,solter/a,3716
3717,Jacob Dickerson,solter/a,3717
3718,Margaret Harris,solter/a,3718
3719,Samantha Rice,solter/a,3719
3720,Erik Rivera,solter/a,3720
3721,Michael Ruiz,casado/a,3721
3722,Nicole Mitchell,solter/a,3722
3723,Katrina Mcgrath,casado/a,3723
3724,Zachary Perez,casado/a,3724
3725,Michelle Pace,casado/a,3725
3726,Maria Johnston,solter/a,3726
3727,Thomas Adams,casado/a,3727
3728,Anna Wood,solter/a,3728
3729,Matthew Johnson,solter/a,3729
3730,Elizabeth Cain,solter/a,3730
3731,Douglas Collier,solter/a,3731
3732,Jeffrey Allen,solter/a,3732
3733,Eileen Woodward,solter/a,3733
3734,Ashley Willis,solter/a,3734
3735,Jason Castillo,casado/a,3735
3736,Kristy Petty,solter/a,3736
3737,Gregory Smith,solter/a,3737
3738,Crystal Diaz,solter/a,3738
3739,Joe Thompson,casado/a,3739
3740,Lisa Morgan,casado/a,3740
3741,Amber Murphy,solter/a,3741
3742,Sara Cox,solter/a,3742
3743,Mitchell Johnson,casado/a,3743
3744,Bridget Garcia MD,solter/a,3744
3745,Allison Wells,solter/a,3745
3746,Angela Hines,casado/a,3746
3747,Omar Smith,casado/a,3747
3748,Randy Watkins,solter/a,3748
3749,John Sanchez,casado/a,3749
3750,Heather Rosales,Divorciado/a,3750
3751,William Willis,solter/a,3751
3752,Kimberly Logan,casado/a,3752
3753,Walter Ritter,Viudo/a,3753
3754,Mark Fowler,solter/a,3754
3755,Angela Perez,casado/a,3755
3756,Chris Watson,Viudo/a,3756
3757,Monica Collins,casado/a,3757
3758,Michael Martin,casado/a,3758
3759,Dawn Gordon,solter/a,3759
3760,Sally Smith,solter/a,3760
3761,Keith Mayer,solter/a,3761
3762,Jonathan Glass,solter/a,3762
3763,Troy Cordova MD,casado/a,3763
3764,Mr. James Lee,solter/a,3764
3765,Jason Payne,casado/a,3765
3766,Rachel Vazquez,casado/a,3766
3767,Laurie Patton,casado/a,3767
3768,Kelly James,solter/a,3768
3769,Justin Livingston,solter/a,3769
3770,Michelle Esparza,solter/a,3770
3771,Ann Jones,solter/a,3771
3772,Pamela Jackson,casado/a,3772
3773,Mark Savage,solter/a,3773
3774,Meredith Soto,solter/a,3774
3775,Charles Davis,solter/a,3775
3776,Mary Mitchell,casado/a,3776
3777,James Bowen,casado/a,3777
3778,Melanie Foster,solter/a,3778
3779,Jacqueline Guzman,Divorciado/a,3779
3780,Alan Thornton,solter/a,3780
3781,Mr. Justin Johnson DVM,casado/a,3781
3782,James Keith,casado/a,3782
3783,Christopher Tran,solter/a,3783
3784,Timothy Maxwell,casado/a,3784
3785,Carlos Hicks,Viudo/a,3785
3786,Katie Harrison,solter/a,3786
3787,Tara Harrell,solter/a,3787
3788,Becky Carter,casado/a,3788
3789,Lindsay Carlson,Divorciado/a,3789
3790,Kristen Rogers,solter/a,3790
3791,Mariah Reed,casado/a,3791
3792,Gloria Holland,Viudo/a,3792
3793,William Douglas,casado/a,3793
3794,Eric Norman,solter/a,3794
3795,Anthony Parker,casado/a,3795
3796,Lori Perry,casado/a,3796
3797,Tammy Klein,solter/a,3797
3798,Robert Carroll,solter/a,3798
3799,Amy Mason,Viudo/a,3799
3800,Robin Willis,casado/a,3800
3801,Catherine Gallagher,solter/a,3801
3802,Melinda Hatfield MD,solter/a,3802
3803,Becky Martinez,Viudo/a,3803
3804,Lisa Jefferson,casado/a,3804
3805,Loretta Wells,Divorciado/a,3805
3806,Amanda Adams,solter/a,3806
3807,Cindy Myers,solter/a,3807
3808,Gary Munoz,Divorciado/a,3808
3809,Matthew Serrano,solter/a,3809
3810,James Hopkins,solter/a,3810
3811,Mark Le,Divorciado/a,3811
3812,Katie Mayo,Viudo/a,3812
3813,Teresa Norman,Divorciado/a,3813
3814,Brandon Yoder,Divorciado/a,3814
3815,Melissa Perez,casado/a,3815
3816,Jessica Clark,casado/a,3816
3817,John Lucas,casado/a,3817
3818,Rodney Douglas,solter/a,3818
3819,Jessica Hopkins,solter/a,3819
3820,James Contreras,Divorciado/a,3820
3821,Stephanie Fisher,solter/a,3821
3822,Christina Lee,solter/a,3822
3823,John Hanson,solter/a,3823
3824,Erica Ashley,casado/a,3824
3825,Hannah Williams,casado/a,3825
3826,Amanda Lopez,solter/a,3826
3827,Steven Flores,solter/a,3827
3828,William Lowery,solter/a,3828
3829,Lisa Clarke,casado/a,3829
3830,Mrs. Nancy Castro,solter/a,3830
3831,Gregory Williamson,casado/a,3831
3832,Katherine Strickland,solter/a,3832
3833,Kevin Russell,solter/a,3833
3834,Brittany Fry,solter/a,3834
3835,Lawrence White,solter/a,3835
3836,Gina Harris,solter/a,3836
3837,Cheryl Johnson,Divorciado/a,3837
3838,Lori Davis,casado/a,3838
3839,Eric Black,solter/a,3839
3840,Amanda Nelson,Divorciado/a,3840
3841,Phillip Smith,casado/a,3841
3842,Mr. John Mccullough,casado/a,3842
3843,Megan Harris,casado/a,3843
3844,Patrick Gallegos,casado/a,3844
3845,Eric Ramirez,casado/a,3845
3846,Matthew Richardson,Viudo/a,3846
3847,Jessica Suarez,casado/a,3847
3848,Leah Rogers,Divorciado/a,3848
3849,Amanda Carpenter,solter/a,3849
3850,Paul Garcia,casado/a,3850
3851,James Snyder,casado/a,3851
3852,Richard Ashley,Divorciado/a,3852
3853,Mrs. Barbara Barrett,solter/a,3853
3854,Tammy Black,solter/a,3854
3855,Erika Summers,Divorciado/a,3855
3856,Kimberly Simmons,solter/a,3856
3857,Kimberly Black,Divorciado/a,3857
3858,Kristen Daniels,solter/a,3858
3859,Jennifer Snyder,casado/a,3859
3860,Margaret Rogers,Divorciado/a,3860
3861,Edward Woods,solter/a,3861
3862,Kimberly Warren,solter/a,3862
3863,Derek Bennett,casado/a,3863
3864,Erica Lewis,casado/a,3864
3865,Elizabeth Logan,casado/a,3865
3866,Stephen Harper,casado/a,3866
3867,Laura Hensley,Divorciado/a,3867
3868,Brittany Parsons,Viudo/a,3868
3869,Isaiah Sawyer,Divorciado/a,3869
3870,Matthew Donaldson,solter/a,3870
3871,Cassandra Anderson,solter/a,3871
3872,Kenneth Miller,Viudo/a,3872
3873,Joshua Hernandez,casado/a,3873
3874,Kevin Steele,casado/a,3874
3875,Dustin Holden,solter/a,3875
3876,Angela Gardner,casado/a,3876
3877,Cassidy Rogers,solter/a,3877
3878,Jessica Sweeney,casado/a,3878
3879,Rachel Ortega,solter/a,3879
3880,Paula Nelson,casado/a,3880
3881,Mariah Zamora,casado/a,3881
3882,Martin Reyes,Divorciado/a,3882
3883,Anna Castillo,solter/a,3883
3884,Craig Stevens,Viudo/a,3884
3885,Craig Villarreal,casado/a,3885
3886,Mary Robertson,solter/a,3886
3887,Kyle Collier,solter/a,3887
3888,Mary Roberts,casado/a,3888
3889,Rebecca Gallagher,solter/a,3889
3890,Michael Johnson,Divorciado/a,3890
3891,Katrina Irwin,Viudo/a,3891
3892,Aaron Mckay,casado/a,3892
3893,Joy Phillips,solter/a,3893
3894,Michael Merritt,casado/a,3894
3895,Luis Oconnor,casado/a,3895
3896,Mary Medina,casado/a,3896
3897,Amber Mccoy,solter/a,3897
3898,Maria Lee,casado/a,3898
3899,Bill Kim,solter/a,3899
3900,Denise Scott,casado/a,3900
3901,Sarah Ferguson,casado/a,3901
3902,Jeffrey Chapman,solter/a,3902
3903,Ronald Kim,casado/a,3903
3904,Norma Bailey,casado/a,3904
3905,Justin Jimenez,solter/a,3905
3906,Tommy Oliver,Viudo/a,3906
3907,Cory Dillon,solter/a,3907
3908,Stephanie Wright,Divorciado/a,3908
3909,Angela Gallagher,casado/a,3909
3910,Lisa Thompson,solter/a,3910
3911,Troy Molina,solter/a,3911
3912,Theresa Villegas,solter/a,3912
3913,Adam Gonzales,casado/a,3913
3914,Mary Fox,solter/a,3914
3915,Jeffrey Gonzalez,solter/a,3915
3916,Emily Johnson,casado/a,3916
3917,Timothy Allison,solter/a,3917
3918,Brandon Black,solter/a,3918
3919,Alicia Lamb,Divorciado/a,3919
3920,Cody Hendrix,Divorciado/a,3920
3921,Denise Ross,solter/a,3921
3922,Tina Collins,casado/a,3922
3923,Michelle Dunn,casado/a,3923
3924,Kara Gomez,solter/a,3924
3925,Stacy Waters,casado/a,3925
3926,Antonio Schwartz,Viudo/a,3926
3927,Diane Bowen,Viudo/a,3927
3928,Douglas Howell,Divorciado/a,3928
3929,Mark Buchanan,casado/a,3929
3930,Derek Summers,casado/a,3930
3931,Danielle Green,solter/a,3931
3932,Gregory Poole,casado/a,3932
3933,Jay Baker,Divorciado/a,3933
3934,Susan Cunningham,solter/a,3934
3935,Robert Gordon,solter/a,3935
3936,Jamie Alvarez,casado/a,3936
3937,Travis Garcia,casado/a,3937
3938,Nancy Williams,casado/a,3938
3939,Mr. Stephen Gomez MD,Viudo/a,3939
3940,John Davis,casado/a,3940
3941,Kimberly Pace,casado/a,3941
3942,Ronald Hess,solter/a,3942
3943,Nancy Fletcher,casado/a,3943
3944,Nathan Smith,casado/a,3944
3945,Cynthia Ramsey,casado/a,3945
3946,Kara Mcintosh,casado/a,3946
3947,Angela Jones,casado/a,3947
3948,Carmen Carr,solter/a,3948
3949,Christian Moreno,Viudo/a,3949
3950,Alexander Phillips,casado/a,3950
3951,Jay Newman,casado/a,3951
3952,Miguel Robinson,Viudo/a,3952
3953,Robert Whitaker,solter/a,3953
3954,Michael Price,casado/a,3954
3955,Richard Ramirez,solter/a,3955
3956,Kelly Dougherty,casado/a,3956
3957,David Morgan,solter/a,3957
3958,Robert Greene,casado/a,3958
3959,Elizabeth Ross,casado/a,3959
3960,Bradley Phillips,solter/a,3960
3961,Abigail Hammond,Viudo/a,3961
3962,Madeline Stein,solter/a,3962
3963,Heather Donaldson,solter/a,3963
3964,Jennifer Saunders,casado/a,3964
3965,Yvette Burns,Divorciado/a,3965
3966,Leslie Montoya,Viudo/a,3966
3967,Heidi Cook,solter/a,3967
3968,Kevin Silva,solter/a,3968
3969,Donald Harrison,casado/a,3969
3970,Thomas Morales,solter/a,3970
3971,Olivia Jackson,Viudo/a,3971
3972,Nicholas Perez,Viudo/a,3972
3973,Patrick Williams,Divorciado/a,3973
3974,Patricia Flores,casado/a,3974
3975,Fred Coffey,solter/a,3975
3976,William Jordan,solter/a,3976
3977,Marcia Martinez,solter/a,3977
3978,Karen Adkins,solter/a,3978
3979,Mr. John Williams,casado/a,3979
3980,James Beard,Viudo/a,3980
3981,Felicia Thomas,Divorciado/a,3981
3982,Emily Knight,Divorciado/a,3982
3983,Russell Bartlett,solter/a,3983
3984,Cynthia Goodman,casado/a,3984
3985,Robin Morgan,Divorciado/a,3985
3986,John Murphy,casado/a,3986
3987,Kenneth Gray,solter/a,3987
3988,Jennifer Lopez,solter/a,3988
3989,Kimberly Dunn,solter/a,3989
3990,Donna Hart,Viudo/a,3990
3991,Margaret Hart,casado/a,3991
3992,William Murray,casado/a,3992
3993,Stephen Vasquez,solter/a,3993
3994,Erik Herman,casado/a,3994
3995,Barbara Murphy,solter/a,3995
3996,Luke Henry,solter/a,3996
3997,Benjamin Hickman,Divorciado/a,3997
3998,Jeffrey Burch,casado/a,3998
3999,Robert Contreras,solter/a,3999
4000,James Grimes,solter/a,4000
4001,Rodney Oconnell,solter/a,4001
4002,Kimberly Torres,Viudo/a,4002
4003,Elijah Glenn,Viudo/a,4003
4004,Karen Beltran,casado/a,4004
4005,Garrett Carr,solter/a,4005
4006,Lisa Terry,casado/a,4006
4007,Jacob Bryant,casado/a,4007
4008,Daniel Allen,casado/a,4008
4009,Jordan Ramirez,solter/a,4009
4010,Larry Soto DDS,casado/a,4010
4011,Jonathan Smith,casado/a,4011
4012,Sean Fields,Divorciado/a,4012
4013,Danny Wright,solter/a,4013
4014,Matthew Love,solter/a,4014
4015,Mark Harris,solter/a,4015
4016,Amanda Bush,casado/a,4016
4017,Matthew Johnson,Divorciado/a,4017
4018,Denise Mclaughlin,casado/a,4018
4019,Jennifer Tapia,solter/a,4019
4020,Danielle Alexander,Viudo/a,4020
4021,Robert Hester,casado/a,4021
4022,Diana Finley,solter/a,4022
4023,Beth Smith,Divorciado/a,4023
4024,Teresa Hammond,Divorciado/a,4024
4025,Justin Snyder,casado/a,4025
4026,Tina Taylor,solter/a,4026
4027,Joshua Chapman,solter/a,4027
4028,Gregory Flores,casado/a,4028
4029,Matthew Martin,Viudo/a,4029
4030,Jesus Wood,casado/a,4030
4031,Gina Medina,solter/a,4031
4032,Danielle Thomas,solter/a,4032
4033,Kyle Galvan,solter/a,4033
4034,Jerry Jones,solter/a,4034
4035,Amy Moore,solter/a,4035
4036,Patricia Garcia,Divorciado/a,4036
4037,Vanessa Gray,solter/a,4037
4038,Kyle Williams,casado/a,4038
4039,Edward Nguyen,solter/a,4039
4040,Ashley Reed,casado/a,4040
4041,Jacob Strickland,Viudo/a,4041
4042,Joshua Larson,casado/a,4042
4043,Christopher Walter,solter/a,4043
4044,Andrew Davis MD,solter/a,4044
4045,Mary Dennis,casado/a,4045
4046,John Ingram,solter/a,4046
4047,Jean Ross,solter/a,4047
4048,Christina Parker,solter/a,4048
4049,Nicole Johnson,Divorciado/a,4049
4050,David Owens,Divorciado/a,4050
4051,Tammy Brooks,Viudo/a,4051
4052,Bradley Moore,casado/a,4052
4053,Michael Nelson,casado/a,4053
4054,Christy Hart,Divorciado/a,4054
4055,Julie Davidson,casado/a,4055
4056,Laurie Green,solter/a,4056
4057,Francis Becker,casado/a,4057
4058,Derrick Hodge,casado/a,4058
4059,Raymond Reese,casado/a,4059
4060,Rachel Bauer,solter/a,4060
4061,Thomas Douglas,solter/a,4061
4062,Paul Reed,casado/a,4062
4063,Kenneth Stokes,solter/a,4063
4064,Carlos Moore,Divorciado/a,4064
4065,Brian Kennedy Jr.,solter/a,4065
4066,Caitlin Hartman,Divorciado/a,4066
4067,Debbie Brown,Viudo/a,4067
4068,Bailey Johnson,solter/a,4068
4069,Amy Evans,casado/a,4069
4070,Jacob Larson,casado/a,4070
4071,Alyssa Thompson,casado/a,4071
4072,Luis Russell,casado/a,4072
4073,Thomas Ward,solter/a,4073
4074,Rebecca Jones,Divorciado/a,4074
4075,David Brown,solter/a,4075
4076,Christopher Moody,casado/a,4076
4077,Jason Suarez,Divorciado/a,4077
4078,Andrea Porter,Divorciado/a,4078
4079,Kristina Reed,casado/a,4079
4080,William Smith,Divorciado/a,4080
4081,Jason Hughes,solter/a,4081
4082,Jay Cervantes,Divorciado/a,4082
4083,Thomas Bowman,solter/a,4083
4084,Regina Molina,solter/a,4084
4085,Dana Wong,Divorciado/a,4085
4086,Stephen Martin,casado/a,4086
4087,Donna Miller,solter/a,4087
4088,Jessica Bernard,casado/a,4088
4089,Misty Mitchell,Divorciado/a,4089
4090,Tiffany Jones,solter/a,4090
4091,Jeff Ferrell,casado/a,4091
4092,Nicole Reyes,casado/a,4092
4093,Jason Johnson,casado/a,4093
4094,Katie Murphy,solter/a,4094
4095,Jordan Lawrence,solter/a,4095
4096,Charles Bennett,solter/a,4096
4097,Morgan Preston,casado/a,4097
4098,Crystal Alexander,casado/a,4098
4099,Ashley Cannon,casado/a,4099
4100,Rebecca Johnson,casado/a,4100
4101,James Martinez,casado/a,4101
4102,Rebecca Daniel,solter/a,4102
4103,Samuel Jefferson,solter/a,4103
4104,Mary Wagner,solter/a,4104
4105,Victoria Harris,casado/a,4105
4106,Amber Gonzalez,Viudo/a,4106
4107,Kathleen Howard,solter/a,4107
4108,Ian Carson,casado/a,4108
4109,David Tran,solter/a,4109
4110,Jonathon Zamora,casado/a,4110
4111,John Rich,casado/a,4111
4112,Micheal Bass,Viudo/a,4112
4113,Mitchell Bean,casado/a,4113
4114,Chad King,solter/a,4114
4115,Emily Bush MD,Divorciado/a,4115
4116,Mary Barnett,solter/a,4116
4117,Blake Soto,solter/a,4117
4118,Maria Perez,casado/a,4118
4119,Anthony Daniel,Divorciado/a,4119
4120,Joshua Mueller,solter/a,4120
4121,Jorge Reyes,solter/a,4121
4122,Harry Chavez,Viudo/a,4122
4123,Erika Cook,casado/a,4123
4124,William Gonzales,Viudo/a,4124
4125,Mary Ross,casado/a,4125
4126,Tina Baker,solter/a,4126
4127,Melissa Williams,Divorciado/a,4127
4128,Kathryn Valencia,casado/a,4128
4129,Shawn Smith,solter/a,4129
4130,Mr. Jason Palmer,Viudo/a,4130
4131,William Palmer,casado/a,4131
4132,Eric Cook,Divorciado/a,4132
4133,Stephanie Gutierrez,solter/a,4133
4134,Angel Ortiz,casado/a,4134
4135,Charles Parsons,casado/a,4135
4136,Jeffrey Gonzalez,solter/a,4136
4137,Blake Harris,solter/a,4137
4138,Patrick Washington,Divorciado/a,4138
4139,Tracy Gibson,casado/a,4139
4140,Jaime Short,solter/a,4140
4141,Donald Chase,casado/a,4141
4142,Elizabeth Velasquez,Viudo/a,4142
4143,James Sanders,casado/a,4143
4144,Amanda Gonzales,solter/a,4144
4145,Carla Hammond,solter/a,4145
4146,Debra Perez DDS,Divorciado/a,4146
4147,Taylor Lewis,solter/a,4147
4148,William Reyes,Viudo/a,4148
4149,Bradley Jackson,solter/a,4149
4150,Paul Jacobson,casado/a,4150
4151,Anthony Sharp,casado/a,4151
4152,Debra Herrera,solter/a,4152
4153,Charles Hammond,solter/a,4153
4154,Andrew Robinson,Divorciado/a,4154
4155,Kevin Rodriguez,casado/a,4155
4156,Jason Johnston,casado/a,4156
4157,Robert Gonzalez,solter/a,4157
4158,Stephen Stevenson,casado/a,4158
4159,Christopher Hodge,casado/a,4159
4160,Frederick May,solter/a,4160
4161,Robert Kelly,casado/a,4161
4162,Kristin Smith,Viudo/a,4162
4163,Jonathon Bonilla,solter/a,4163
4164,Karen Sosa,solter/a,4164
4165,Lauren Johnson,solter/a,4165
4166,Johnny Jackson,Viudo/a,4166
4167,Taylor Ramirez,casado/a,4167
4168,Kimberly Mosley,solter/a,4168
4169,Ashley Moody,casado/a,4169
4170,Lisa Sharp,solter/a,4170
4171,Shawn Meyers,Divorciado/a,4171
4172,Lisa Edwards,Divorciado/a,4172
4173,Caroline Walters,solter/a,4173
4174,Jesse Sanford,solter/a,4174
4175,Debra Hodges MD,solter/a,4175
4176,Alexander Sims,solter/a,4176
4177,Richard Ruiz,casado/a,4177
4178,Angela Mann,Viudo/a,4178
4179,Cody Ball,casado/a,4179
4180,Teresa Lewis,solter/a,4180
4181,Thomas Rodriguez,Viudo/a,4181
4182,Martin Weeks,casado/a,4182
4183,Jacqueline Nguyen,Viudo/a,4183
4184,Trevor Jones,Viudo/a,4184
4185,Kathryn Hooper,casado/a,4185
4186,David Brown,solter/a,4186
4187,Andrew Peterson,casado/a,4187
4188,Paula Gonzales,solter/a,4188
4189,Michael Edwards,casado/a,4189
4190,Douglas Miller,solter/a,4190
4191,Raymond Lopez,casado/a,4191
4192,Cassandra Lane,solter/a,4192
4193,Julia Rowe,casado/a,4193
4194,Michaela Burke,casado/a,4194
4195,Renee Kelly,solter/a,4195
4196,Jose Zhang,casado/a,4196
4197,Carol Smith,solter/a,4197
4198,Frank Morse,Divorciado/a,4198
4199,Frederick Hancock,solter/a,4199
4200,Tanya Harrison,Viudo/a,4200
4201,Judith Gibson,Divorciado/a,4201
4202,Kenneth Maldonado,casado/a,4202
4203,Darlene Martinez,Divorciado/a,4203
4204,Joanna Ford,Viudo/a,4204
4205,Kayla Price,casado/a,4205
4206,Denise Blackwell,Viudo/a,4206
4207,Brittany Davis,solter/a,4207
4208,Elijah Nelson,casado/a,4208
4209,Lucas Reid,solter/a,4209
4210,Jackson Miller,solter/a,4210
4211,Sarah Jacobson,solter/a,4211
4212,Lori Hess,Divorciado/a,4212
4213,Patrick Livingston,solter/a,4213
4214,Samuel Higgins,casado/a,4214
4215,Cheryl Hubbard,solter/a,4215
4216,Grace Campbell,casado/a,4216
4217,Victoria Coleman,casado/a,4217
4218,Bonnie Evans,solter/a,4218
4219,Samantha Kennedy,casado/a,4219
4220,Dana Barker,Viudo/a,4220
4221,Matthew Martinez,Divorciado/a,4221
4222,Brandon Cummings,solter/a,4222
4223,Gary Boyd,Divorciado/a,4223
4224,Jasmin Shepard,solter/a,4224
4225,Cheyenne Peters,Divorciado/a,4225
4226,Adrienne Salinas,casado/a,4226
4227,Ronald Lucero,solter/a,4227
4228,Richard Waters,casado/a,4228
4229,Christopher Gardner,Viudo/a,4229
4230,Cheryl Brooks,solter/a,4230
4231,Megan Walters,solter/a,4231
4232,Jody Foster,solter/a,4232
4233,Lauren Hopkins,casado/a,4233
4234,Richard Brown,casado/a,4234
4235,Zachary Reid,solter/a,4235
4236,Lindsay Smith,Divorciado/a,4236
4237,Kylie Williams,casado/a,4237
4238,Cynthia Molina,solter/a,4238
4239,Sandra Hunt,solter/a,4239
4240,Jeffrey Rodriguez,solter/a,4240
4241,Jared Valencia,casado/a,4241
4242,Laura Brown,casado/a,4242
4243,Amy Walker,casado/a,4243
4244,Jennifer Harris,solter/a,4244
4245,Steven Romero,casado/a,4245
4246,Donna Morgan,solter/a,4246
4247,Brandon Reyes,casado/a,4247
4248,Janice Weaver,casado/a,4248
4249,Michael Hernandez,casado/a,4249
4250,Lindsay Brown,Divorciado/a,4250
4251,Edward Neal,solter/a,4251
4252,Edward Miles,casado/a,4252
4253,Thomas Johnson,Divorciado/a,4253
4254,Angela Holt,solter/a,4254
4255,Mr. Jeffrey Rice,casado/a,4255
4256,Donna Fuentes,casado/a,4256
4257,Diane Mcdonald,Divorciado/a,4257
4258,Charles Huff,casado/a,4258
4259,Savannah Wilson,Divorciado/a,4259
4260,April Phillips,solter/a,4260
4261,Veronica Taylor,casado/a,4261
4262,Emily Wilkinson,Viudo/a,4262
4263,James Miller,solter/a,4263
4264,Melinda Baker,solter/a,4264
4265,Amy Myers,solter/a,4265
4266,Kenneth Williams,Divorciado/a,4266
4267,Louis Robbins,solter/a,4267
4268,Anita Alvarez,solter/a,4268
4269,Taylor Davis,solter/a,4269
4270,Reginald Lopez,casado/a,4270
4271,Tricia Williams,Viudo/a,4271
4272,Anthony Williams,casado/a,4272
4273,Kaylee Martinez,casado/a,4273
4274,Kathleen Brown,casado/a,4274
4275,Derrick Garcia,solter/a,4275
4276,Jason Howell,solter/a,4276
4277,Katherine Hart,casado/a,4277
4278,William Weaver,Viudo/a,4278
4279,David Franklin,Divorciado/a,4279
4280,Jeffrey Brown,casado/a,4280
4281,Samantha James,casado/a,4281
4282,David Ross,Viudo/a,4282
4283,Wayne Alvarez,solter/a,4283
